Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Prediccion,Predicted_Probability
1,0,46,0,0,6415,4,5,6,1,3,3,2,2,6,6,0,4,0,2,1219,727,0,0.18513381
1,0,49,1,1,8587,6,6,1,2,3,5,5,0,4,6,0,4,6,4,58,981,1,0.9999466
1,1,52,0,2,8746,6,4,5,0,4,3,6,6,2,3,6,1,5,4,1007,717,1,0.99689555
1,0,4,0,1,6647,5,2,0,4,2,2,2,3,5,1,2,3,5,6,191,845,0,0.3260847
0,1,95,1,0,2123,0,2,4,2,0,0,3,5,5,1,1,0,5,4,590,1698,1,0.95229393
0,0,3,0,0,3606,5,3,1,2,3,3,2,3,3,5,2,5,3,6,504,1785,1,0.78383523
0,0,8,0,2,7519,5,1,1,2,6,3,1,6,1,2,4,2,5,4,1772,1878,0,0.3329276
1,0,74,1,0,5397,0,5,2,1,4,2,5,4,6,0,4,1,5,0,469,971,1,0.9999876
1,1,81,1,2,1564,2,5,3,4,2,5,0,6,0,3,0,5,2,4,1709,670,0,0.0018973227
0,0,16,0,2,188,6,3,4,6,0,4,3,5,1,3,2,1,2,2,1436,1353,1,0.9575331
0,0,1,0,1,3884,4,3,0,2,0,0,4,0,6,3,1,3,5,0,1174,724,0,0.01009607
1,1,24,0,0,7028,5,0,2,4,6,1,0,5,1,3,0,5,6,6,293,1422,1,0.8816553
0,0,21,0,2,7921,0,6,5,2,3,5,1,0,5,3,5,0,0,5,7,426,1,0.9182863
0,0,20,0,1,5828,1,0,0,0,2,0,2,6,1,0,2,3,2,6,1695,72,0,0.00056286226
1,1,30,1,1,5451,1,1,4,4,0,6,1,4,4,4,6,1,0,5,1422,1257,0,0.00029477244
1,1,24,1,0,45,5,6,6,3,6,2,3,3,3,2,6,0,2,2,1650,1617,1,0.99699926
1,1,62,1,1,8788,5,1,0,0,3,2,3,2,3,1,3,4,6,4,1725,123,1,0.967351
1,1,76,1,2,6449,1,6,4,2,3,0,5,1,0,4,1,3,4,2,1327,195,0,0.0003626967
0,0,88,1,1,9429,6,2,1,0,5,5,6,3,3,6,6,3,5,4,622,1113,1,0.9826559
0,1,88,0,2,1315,2,5,1,3,4,5,0,5,2,2,0,3,2,4,1050,1388,0,0.00016066496
1,1,67,1,1,3002,3,6,6,1,1,6,4,5,5,1,4,1,6,0,186,393,0,0.051815227
0,1,15,0,2,3744,1,1,6,6,4,3,0,6,2,5,3,6,5,3,690,1381,0,0.002881033
0,0,5,0,1,3451,5,2,1,1,4,4,1,3,1,6,4,5,3,1,1216,877,1,0.8822228
0,1,42,0,1,9815,5,1,0,5,0,6,2,1,5,0,0,5,5,1,1766,1389,1,0.9997187
1,0,20,1,0,3915,1,0,4,2,6,4,1,6,5,6,6,3,0,2,694,760,1,0.72224796
1,0,97,1,1,8061,6,4,0,0,4,4,2,0,3,3,6,3,1,5,1189,28,1,0.8471495
0,0,99,0,2,7286,4,3,1,0,4,6,0,3,1,5,1,6,6,0,731,221,1,0.6999093
1,1,2,0,2,3887,5,0,1,5,0,0,0,2,1,1,0,6,3,1,1822,488,1,0.9916437
1,1,19,0,2,8632,0,1,6,1,1,4,3,4,3,0,4,5,3,2,1269,1113,1,0.99933904
1,1,42,1,1,698,2,5,3,4,0,6,2,2,1,1,4,0,2,5,1820,1104,0,0.4528925
0,0,98,1,1,4344,0,2,1,4,1,4,1,4,1,4,6,4,0,6,456,674,1,0.99986804
1,1,72,0,0,2775,6,1,3,0,6,1,2,3,3,4,5,6,0,4,305,95,1,0.97741026
0,0,37,1,1,6774,0,0,0,4,6,3,0,5,3,1,6,1,2,6,384,1386,1,0.99999654
0,0,42,0,0,5939,0,0,2,0,0,0,6,3,2,2,5,6,0,0,490,1457,1,0.9955236
1,0,68,0,1,9232,3,4,5,1,2,0,4,1,5,2,2,4,6,4,1269,272,0,0.0070574004
1,1,73,1,2,7181,0,1,2,4,4,2,3,6,2,2,4,0,1,1,877,1976,1,0.9978254
0,0,34,1,0,9511,5,1,3,6,6,5,3,2,6,5,0,5,5,3,249,840,1,0.9994728
0,0,85,0,2,8123,3,3,6,1,6,0,6,0,2,2,4,0,2,2,1117,848,0,0.011757752
1,1,70,0,0,6819,6,5,6,6,1,6,2,0,5,5,2,2,2,4,1742,1861,1,0.999453
0,0,55,1,2,862,3,1,2,2,0,2,5,1,2,1,6,1,5,2,1535,775,1,0.998042
1,0,84,1,0,7613,3,2,4,4,2,2,1,6,6,2,5,1,6,0,1732,1554,1,0.7487558
1,1,20,0,0,8053,6,5,3,5,0,6,3,3,5,2,3,6,4,6,1047,1705,1,0.9641809
0,0,38,1,1,8975,1,3,5,6,1,6,6,4,2,1,2,2,0,6,292,1615,1,0.8919545
1,1,84,0,2,4197,5,2,5,3,4,2,3,1,3,5,2,4,5,6,759,581,1,0.99892265
1,1,57,1,1,1209,2,1,3,3,4,5,5,5,4,1,1,5,0,2,1681,597,0,0.06959713
1,0,45,1,1,8354,3,1,1,6,4,3,6,5,2,5,4,4,1,2,1691,818,1,0.90578336
0,0,3,1,2,3967,4,1,1,3,4,3,1,1,5,4,5,4,3,3,1536,299,0,0.02002324
0,0,27,0,0,3434,6,0,0,0,6,2,1,6,4,4,4,4,4,0,1189,1423,0,0.2810955
0,0,56,0,1,5276,0,5,1,1,4,6,4,2,3,6,3,6,1,1,467,1262,1,0.99754614
0,0,21,1,2,1056,4,4,6,4,6,2,6,4,4,4,4,5,1,3,1463,499,1,0.9978313
1,0,25,1,2,3127,0,1,0,6,3,4,6,6,2,2,3,2,3,4,1923,1572,1,0.99984956
0,1,65,0,2,7983,6,1,0,0,0,5,1,3,6,4,2,1,3,2,1090,973,1,0.9907184
0,0,5,1,2,5318,2,1,4,2,3,6,4,0,2,2,5,6,0,3,1951,117,1,0.9118444
1,0,72,0,2,5674,4,5,1,1,2,1,3,5,5,6,6,6,4,6,1022,1410,0,0.3952146
1,1,73,0,2,5260,1,5,3,3,4,2,2,4,2,2,3,5,4,5,1959,519,0,0.00020193084
0,1,80,1,0,3361,2,6,2,0,0,0,3,5,4,5,4,4,2,4,247,1581,0,0.024131292
1,1,85,0,2,2376,2,2,2,1,5,0,1,0,5,6,0,4,0,0,1894,1797,0,0.0019314132
1,1,74,0,1,5081,2,0,4,5,5,1,5,5,6,0,5,5,6,1,925,198,0,0.0010211383
0,1,33,0,0,987,5,5,2,5,1,6,2,4,3,3,1,0,1,0,1579,1639,1,0.9724138
1,0,95,0,2,737,5,1,2,4,6,3,2,5,2,4,1,2,0,1,32,1081,1,0.8409514
0,1,17,0,2,7886,2,3,1,2,4,2,0,2,2,6,2,2,6,2,1494,1330,0,0.0035908788
1,1,7,1,1,1597,4,5,4,0,0,4,0,2,2,6,5,6,4,6,1475,1424,1,0.92984295
0,1,65,0,1,410,2,3,6,5,0,2,6,0,4,6,4,1,0,0,963,1743,0,0.0046462365
0,0,79,0,2,2340,5,3,6,0,1,1,1,2,3,1,5,0,2,6,778,1163,1,0.9719533
0,0,43,1,2,143,0,0,1,1,0,5,3,2,2,5,4,3,5,4,1655,1441,1,0.99787056
1,0,28,0,1,8340,4,4,1,0,6,3,1,5,5,3,0,0,1,1,1463,1399,0,0.004086191
0,0,60,1,2,2293,1,2,1,6,0,6,2,4,4,5,6,4,0,6,474,513,1,0.9866036
0,1,23,0,2,2804,5,1,2,4,4,3,2,5,4,3,1,3,0,1,964,850,1,0.9827284
1,0,6,1,0,7813,6,4,4,3,4,4,0,4,1,6,1,0,1,2,572,441,1,0.97674996
0,0,75,1,0,1717,5,0,2,0,3,6,4,0,1,4,5,2,5,6,1115,502,1,0.63628626
1,1,5,0,0,539,4,4,0,3,5,6,1,2,0,1,0,2,6,1,724,464,0,0.080115855
0,1,33,0,0,2227,4,1,4,4,6,0,5,6,3,2,4,3,0,3,1462,1401,0,0.0023656625
0,0,84,1,0,9053,1,1,2,3,2,0,5,2,4,3,1,5,2,4,1086,830,0,0.40736395
0,0,40,0,0,5732,4,1,0,5,2,1,3,1,1,5,4,5,5,4,351,1974,0,0.46004662
0,1,73,1,2,106,0,1,3,3,3,1,4,6,1,2,5,5,6,2,1149,1506,1,0.996879
1,1,74,1,0,8096,3,4,5,6,3,6,2,5,6,3,3,6,3,6,1113,456,0,0.033242933
0,0,30,1,1,7056,2,6,4,4,6,2,1,4,5,1,1,3,3,6,1110,658,0,0.15802962
0,1,95,0,0,231,2,3,1,2,4,5,3,2,4,2,5,2,0,3,364,618,0,0.00019664467
1,1,85,0,0,5594,6,1,4,0,0,2,5,3,3,1,4,6,2,3,1187,1851,1,0.9234168
1,0,8,1,0,8623,1,6,4,5,3,3,2,2,3,1,4,1,1,3,1209,1874,0,0.00030541152
1,1,90,0,2,2938,2,3,6,1,1,2,1,6,0,0,6,6,1,6,834,803,0,0.0032529908
0,1,86,1,0,5747,0,1,4,2,5,5,5,5,5,6,2,4,2,1,1340,1093,1,0.82921886
1,1,54,1,1,4942,5,4,3,0,1,1,5,0,4,0,6,6,2,1,1505,1966,1,0.9798733
0,0,69,0,1,4970,1,6,0,3,0,0,2,3,3,2,2,1,1,1,1207,869,0,1.1786588e-05
1,1,80,0,2,6224,0,6,1,3,5,6,4,3,5,1,3,4,0,5,463,1167,1,0.98638123
1,1,1,1,0,8191,1,3,3,6,1,3,4,6,1,6,3,6,4,0,1641,738,0,0.00010576377
0,0,35,1,1,9028,0,4,3,5,3,2,1,3,4,2,1,2,5,6,1658,1211,1,0.99998593
1,1,78,1,0,9118,2,3,0,5,1,5,0,6,4,2,6,1,6,2,1318,1905,0,0.019245552
1,0,18,0,1,7651,3,0,5,0,6,6,3,5,2,0,1,1,6,4,436,1716,0,0.002377746
1,1,60,1,1,6231,6,3,1,1,5,2,5,1,5,3,3,2,2,1,1346,901,1,0.8463313
0,0,73,0,1,9587,1,4,1,2,2,0,5,4,0,2,2,3,4,0,227,608,0,0.00036861614
0,0,46,1,2,9297,3,2,2,0,6,3,5,1,1,2,1,1,0,5,816,883,0,0.42749166
0,1,99,0,0,8783,6,3,5,1,2,0,6,1,4,5,1,6,1,6,1493,1615,1,0.9913254
1,1,78,1,1,8148,3,0,3,0,5,5,0,4,1,6,6,2,5,2,1352,717,0,0.32250163
1,1,91,1,0,5062,5,6,5,5,5,0,5,6,2,2,0,2,5,2,738,216,1,0.99768245
1,1,95,0,0,3209,1,0,5,1,0,1,1,0,0,2,1,2,3,4,737,1662,0,0.0020653177
0,1,43,1,0,682,0,6,2,2,2,6,1,2,5,6,5,6,2,4,379,975,1,0.9718284
0,1,87,1,2,1913,6,6,4,0,4,2,5,3,1,2,5,0,5,3,1866,501,1,0.9131388
1,0,16,1,2,6915,3,4,2,5,5,6,6,0,0,5,1,1,4,0,1982,358,1,0.9766237
1,0,4,0,1,5345,0,0,0,1,4,5,1,0,1,6,2,1,5,6,1471,1639,1,0.9991986
0,1,18,1,0,5694,6,1,1,6,5,6,4,3,3,6,6,3,3,3,1471,1198,1,0.9923105
0,1,30,1,0,1017,0,4,1,3,1,4,4,5,3,0,4,3,6,6,1825,261,1,0.9778462
1,1,80,0,2,9863,0,5,0,3,2,3,0,3,2,6,6,5,3,5,371,1991,1,0.999902
0,1,50,0,1,4657,0,2,4,2,1,5,3,3,4,1,5,1,2,6,1555,1692,1,0.95218545
0,1,96,0,1,3940,6,2,3,2,3,5,5,3,5,3,0,3,5,2,1319,190,1,0.99897456
0,0,56,1,1,223,4,4,0,2,1,1,1,4,3,0,2,4,6,2,1910,1607,1,0.9041583
1,0,53,0,2,4302,4,1,1,6,2,2,4,1,0,6,2,0,2,0,1759,1185,0,0.19698997
1,1,57,0,0,7756,5,4,6,1,4,4,4,6,6,2,2,1,3,5,1690,1039,1,0.9531778
0,1,28,1,0,1011,4,4,2,0,2,1,5,5,3,5,2,3,0,3,166,105,0,0.03435073
0,0,77,0,0,3810,2,5,4,6,2,5,6,5,3,0,5,0,2,5,998,1742,0,0.000109544715
1,0,61,0,1,333,0,0,4,2,6,2,0,3,5,5,0,1,5,6,1948,1567,1,0.99418515
1,0,21,0,0,9677,3,2,6,3,2,5,0,6,3,1,4,1,1,6,644,976,0,0.025712699
0,1,64,1,0,7421,0,5,5,1,6,5,6,0,2,6,3,3,3,0,357,892,1,0.55879354
1,1,80,0,2,3646,6,3,0,1,5,4,2,3,3,0,0,0,0,6,340,326,1,0.98272574
0,0,79,1,0,7333,1,3,2,3,5,4,0,4,1,5,2,0,4,4,1241,490,0,0.16344248
1,1,56,1,1,1096,2,1,1,3,1,6,2,4,2,3,6,6,6,6,1195,603,0,0.18117623
0,1,88,0,2,4076,0,6,6,1,0,1,0,2,3,5,1,3,4,4,246,1264,1,0.9850809
0,0,54,1,0,9785,3,1,4,1,1,3,5,0,2,1,5,1,6,3,570,1950,1,0.9926287
0,0,96,1,0,9408,2,2,3,4,1,6,0,3,0,4,2,5,1,2,859,363,1,0.914263
1,0,16,1,1,570,6,2,5,5,3,0,3,0,6,3,2,6,5,1,801,1450,1,0.999895
0,0,11,0,2,761,0,3,0,6,4,0,1,2,1,2,4,6,4,6,569,1445,1,0.9987853
1,1,76,1,2,716,5,2,0,1,1,2,0,2,5,3,6,0,2,5,1789,681,1,0.9796824
0,1,71,0,1,5093,2,6,2,4,0,2,0,4,0,0,4,6,6,6,1598,716,0,0.0023067445
1,0,23,0,1,4130,2,0,6,1,5,2,6,6,6,5,0,5,3,6,1907,1163,0,0.06417313
0,1,61,1,1,2555,6,4,3,3,4,4,0,3,3,0,5,2,3,4,839,494,1,0.91242063
1,1,57,0,0,8761,6,5,6,4,4,6,2,6,6,3,2,1,4,2,1885,240,1,0.99980885
1,1,98,1,0,7959,4,2,4,6,5,0,6,3,0,4,5,1,5,6,208,356,1,0.761111
1,0,67,1,2,9437,4,5,0,6,2,4,6,1,2,2,0,6,5,0,1919,76,1,0.99524045
0,0,15,0,2,9111,0,3,4,5,6,2,4,5,1,3,1,1,3,4,1273,835,1,0.9980253
0,0,1,1,2,1047,2,6,6,1,2,6,6,0,4,6,6,6,6,6,1602,609,1,0.52479565
0,0,9,1,2,7386,6,5,1,3,5,6,4,5,3,6,6,6,1,0,1695,1409,1,0.999655
0,1,82,0,2,5686,1,1,1,5,3,5,5,0,4,0,5,4,1,0,458,318,0,4.8360216e-05
0,1,34,0,1,8336,6,5,0,1,3,1,0,0,3,1,6,1,1,6,82,264,1,0.8340114
1,1,51,1,0,3117,0,1,0,0,3,6,6,2,3,6,4,6,4,0,1061,814,1,0.99009
1,0,6,0,2,5015,0,5,4,4,5,2,6,3,0,2,1,4,2,2,1559,1705,1,0.9983999
0,0,46,0,0,7292,4,6,6,6,4,1,1,2,3,6,2,4,3,2,277,563,0,0.17975096
1,1,46,1,0,8160,3,0,4,6,3,2,1,4,6,4,4,4,2,5,1516,1717,0,0.0043676
0,0,24,0,1,6992,1,6,4,1,4,5,6,1,2,5,2,2,0,6,1792,1844,0,0.0054309983
1,1,83,0,2,4115,6,6,1,6,6,0,3,2,2,4,5,2,5,5,249,1374,1,0.9723593
1,0,29,1,1,3637,4,4,3,4,0,5,1,2,6,6,2,5,2,0,516,1643,1,0.9985349
0,1,32,1,1,8684,4,4,0,3,6,5,1,6,3,1,1,6,3,5,645,143,0,0.2682709
0,1,55,1,0,5297,2,2,0,1,6,5,5,4,6,4,3,2,5,6,917,1315,0,0.009489642
0,0,90,0,2,6233,1,1,1,3,5,6,3,4,6,3,1,6,5,2,943,848,0,0.00018310311
1,0,46,0,1,6962,2,1,1,0,3,2,6,4,2,6,5,1,4,4,1041,1375,0,0.010432344
0,1,27,0,1,1811,0,5,2,3,0,3,3,6,2,1,6,2,3,5,1191,1622,1,0.9945378
1,1,66,0,0,2061,4,4,4,2,4,4,4,1,1,0,0,3,3,5,557,676,0,0.07312731
0,1,16,0,0,8797,5,2,5,4,1,0,0,6,2,4,2,0,4,2,614,1408,1,0.88917756
0,0,97,1,2,695,4,3,2,4,4,6,2,0,6,6,5,0,2,6,675,59,1,0.973796
1,0,37,1,2,8072,6,5,2,2,2,1,4,4,5,4,6,5,3,5,867,253,1,0.97319454
1,1,62,1,1,8220,4,5,5,3,5,5,1,4,2,2,3,0,0,4,834,1381,0,0.14973733
0,0,23,1,2,9414,1,0,0,1,5,0,6,6,1,5,0,3,4,6,673,497,0,0.042556744
0,1,72,1,2,6007,2,2,4,3,5,3,1,6,6,6,4,6,3,4,1777,1552,0,0.2612252
0,1,30,0,2,7981,3,1,6,3,5,6,5,0,5,4,6,4,5,6,67,1575,0,0.00036242628
1,0,40,0,1,7955,5,2,3,6,2,5,4,5,2,2,1,3,0,1,91,1076,1,0.98522353
0,1,74,0,0,2940,4,3,6,4,0,4,1,2,1,5,0,6,2,1,986,1447,0,0.37335217
0,0,80,1,1,3616,0,4,3,5,6,3,5,6,4,1,4,4,1,1,1339,350,1,0.99714416
1,0,10,1,0,5796,5,6,3,2,1,3,5,1,3,6,2,3,1,4,862,487,1,0.9638822
0,1,8,0,0,9786,3,2,1,4,3,4,0,3,5,4,3,3,3,6,345,1424,0,6.75255e-05
1,1,90,1,1,5855,4,6,5,6,3,5,5,5,2,4,1,2,1,2,546,1437,0,0.042486023
0,0,97,1,2,3671,3,2,3,2,5,3,4,2,5,1,3,2,1,3,1286,1144,0,0.00657965
1,1,56,1,2,5964,0,2,5,3,4,5,2,1,6,1,2,4,3,3,1553,1823,1,0.7900701
0,0,73,0,2,3356,6,0,4,0,2,2,0,1,6,3,4,3,0,5,113,1173,0,0.34795934
1,1,78,0,2,9595,4,1,3,1,5,0,6,3,5,3,4,6,2,1,189,448,0,0.05929451
1,0,90,0,0,2616,5,5,2,1,1,1,2,5,6,1,5,5,5,1,463,1100,1,0.55878615
0,0,41,0,2,4495,3,4,1,5,6,1,1,1,4,4,3,2,5,3,1183,1738,0,0.0038945838
1,0,92,0,2,8827,4,1,2,1,1,5,4,6,1,4,1,6,0,1,1634,1253,0,0.08232906
1,0,16,1,2,4092,2,6,6,3,6,1,5,3,0,3,1,3,4,6,1839,401,0,0.18527164
1,0,17,0,0,5299,2,4,6,5,1,6,2,2,2,6,0,4,0,3,1594,661,0,0.00028560398
1,0,8,1,2,6251,2,3,1,3,3,6,5,1,4,0,2,6,4,4,1362,1225,1,0.81434786
0,0,0,0,1,9225,6,6,1,2,5,6,3,4,1,3,0,5,3,0,500,1735,1,0.99351466
1,1,25,1,1,9661,1,6,3,0,0,0,6,0,0,3,0,6,0,6,1746,1412,0,0.0060864035
0,1,66,0,1,661,5,3,3,0,6,5,6,2,6,0,2,2,5,1,1735,921,1,0.9971654
1,1,13,1,1,2009,3,0,4,4,2,6,0,2,1,2,5,0,5,5,8,1618,0,0.113437206
0,0,63,1,2,6305,6,1,6,1,1,4,0,6,1,6,6,3,5,6,1695,1935,1,0.9990459
0,1,77,1,0,6225,1,6,0,0,2,0,5,6,2,4,6,3,0,0,1776,104,0,0.0025046782
1,1,29,0,2,1109,4,6,0,5,4,2,4,2,2,2,5,4,4,0,274,527,0,0.05589426
1,1,23,1,2,5175,2,3,0,0,5,6,5,5,2,0,2,0,4,6,1390,406,0,0.0070588505
1,1,11,0,2,8237,2,6,5,5,1,3,2,0,4,3,2,1,0,5,1733,1858,0,0.00040646983
1,1,65,1,2,7803,3,6,0,0,2,3,3,1,4,2,3,6,5,6,1057,317,0,0.0005665211
1,0,65,1,2,3031,6,6,1,2,4,0,5,5,0,2,2,0,0,3,1084,720,1,0.9558946
0,1,68,0,2,439,2,1,0,6,5,5,6,0,4,4,4,3,2,1,403,1115,0,0.000119419776
1,1,7,1,0,6119,1,0,0,4,2,4,0,5,1,4,5,0,5,3,360,1395,0,0.0065817446
1,1,42,0,2,8843,1,5,2,4,4,6,6,0,0,2,0,4,2,6,457,1897,0,0.00040283476
1,1,24,0,0,8998,0,2,2,4,6,2,6,4,1,5,4,1,6,1,627,120,1,0.9997429
0,1,5,1,0,4561,0,0,5,4,2,0,6,5,4,5,5,2,3,2,859,881,1,0.99903095
1,0,100,0,1,9033,3,3,3,5,5,3,6,5,3,3,4,5,2,0,512,1891,0,0.003866802
0,0,31,0,1,6274,5,0,3,5,6,4,0,3,3,6,2,4,1,1,255,1229,1,0.956899
0,0,38,1,0,7412,5,2,4,1,5,3,4,4,2,0,0,5,5,2,726,1477,1,0.8341561
0,0,4,0,1,9557,3,4,0,3,3,6,3,1,5,3,6,3,5,4,874,1965,0,0.0009559027
1,0,90,0,1,1254,2,3,3,5,3,4,6,3,5,5,6,1,6,5,339,1208,0,0.00013106053
1,1,55,1,1,2250,2,2,3,5,0,0,3,3,0,3,2,2,1,5,1091,34,0,0.0052507333
0,1,7,1,2,5037,5,0,3,4,0,0,0,5,3,1,1,3,6,5,121,826,1,0.9862932
1,0,16,0,0,5459,6,0,6,3,2,4,2,0,3,4,4,3,3,5,967,450,1,0.92904127
1,0,47,1,1,4667,3,0,2,1,2,6,5,5,2,5,5,5,5,0,1606,1502,1,0.9904991
0,1,68,1,2,6870,6,1,1,0,2,4,5,5,0,6,2,3,4,3,986,1650,1,0.98188317
0,0,46,1,1,6491,4,0,1,2,4,3,5,4,4,0,6,0,0,0,263,1618,0,0.13643827
1,0,46,1,0,3295,4,2,2,4,0,4,5,0,4,0,3,5,6,0,987,994,1,0.9937961
0,1,83,1,1,3879,1,1,2,3,1,1,5,2,5,2,6,0,3,5,716,1393,0,0.00087617454
0,1,72,1,1,9605,1,3,5,2,6,4,2,3,0,2,0,0,5,1,1360,1931,0,0.0066545014
1,0,24,0,0,549,0,0,6,2,3,2,0,1,1,0,2,6,3,5,461,856,1,0.99534625
0,1,77,1,1,6859,3,6,1,3,3,2,6,6,1,4,4,4,5,3,804,1072,0,0.07319624
0,0,14,1,1,6799,1,1,3,4,6,5,4,6,5,1,2,3,1,6,57,878,1,0.9937605
0,0,33,0,1,6595,4,1,1,6,1,0,1,6,1,3,1,0,0,2,54,1739,0,0.063986994
0,1,75,0,2,4053,3,5,5,6,2,2,0,2,1,1,5,4,1,1,577,467,0,0.00534594
1,1,73,0,2,4562,3,6,3,1,3,2,2,6,5,6,3,0,6,6,1041,1367,0,0.005117729
1,0,7,1,0,9672,5,2,5,6,3,3,0,1,1,1,2,6,1,6,1272,781,1,0.9979134
0,1,41,1,2,4920,0,4,4,2,2,0,2,1,1,5,4,2,6,3,772,1443,1,0.99887735
0,0,20,0,0,5943,3,0,3,6,5,6,0,0,5,5,6,0,1,4,1654,1228,0,0.0019570598
1,1,78,0,2,4188,4,0,0,0,0,5,2,1,6,0,0,4,4,4,1526,1340,0,0.033428613
0,1,14,0,2,6066,2,0,0,6,1,5,1,1,4,2,6,5,3,4,1429,785,0,8.1802e-05
0,1,72,0,1,3923,6,1,3,1,0,4,5,3,6,0,2,5,4,5,826,1132,1,0.90263844
0,1,43,0,0,5118,5,1,6,6,3,6,5,1,0,4,3,0,3,0,707,1154,1,0.9992567
0,0,33,0,0,9516,0,3,3,2,1,2,6,1,4,2,6,0,6,2,592,390,1,0.99406517
1,0,33,1,1,9923,1,2,0,0,2,4,6,2,0,4,3,5,1,4,1196,1516,1,0.99311286
0,1,20,1,1,3787,2,4,4,0,5,5,3,4,3,1,3,2,3,4,1381,1869,0,0.0041025663
1,0,43,1,1,5255,0,3,5,6,4,4,0,1,0,1,4,0,1,4,1900,771,1,0.90592724
0,0,12,1,1,2878,6,6,1,2,5,4,4,4,6,2,1,0,0,5,513,266,1,0.6697304
1,1,15,0,0,6975,1,2,5,6,2,0,6,0,6,6,1,3,0,1,1836,359,0,9.319297e-06
1,0,86,1,1,6983,0,6,1,2,2,5,4,4,1,0,2,1,0,0,135,791,1,0.99470735
1,1,60,0,2,5654,0,1,4,0,5,6,1,2,2,6,3,4,6,0,1571,1061,1,0.99886835
0,0,42,1,2,9162,3,2,5,2,1,2,0,4,5,1,0,2,3,1,130,753,0,0.09261288
0,0,25,0,1,7004,4,3,4,3,1,5,0,6,1,4,0,5,0,5,550,1617,1,0.809847
1,1,62,0,0,719,1,5,4,0,1,4,5,3,3,5,1,6,4,0,491,1631,0,0.001673009
1,0,26,1,2,7914,3,5,5,1,4,5,3,6,5,6,5,3,0,0,627,140,1,0.9984143
1,0,73,1,2,3755,5,6,2,5,4,5,2,0,1,1,4,3,2,4,1340,577,1,0.98889166
1,0,75,0,2,416,6,4,4,4,0,4,1,2,5,4,5,3,3,1,761,636,1,0.970508
0,1,99,1,2,5247,2,5,5,2,6,6,5,6,0,6,2,2,0,0,542,378,0,0.011884275
0,0,93,1,2,113,5,1,5,2,3,2,4,6,6,2,0,6,5,1,932,1858,1,0.9996916
1,1,75,1,2,6247,0,2,3,1,0,3,2,4,6,6,4,3,2,6,917,444,1,0.99670535
0,0,36,0,0,2855,2,2,2,3,5,0,4,3,3,4,5,4,0,6,1818,1695,0,0.0013434016
0,1,61,0,0,9009,1,1,4,0,2,0,5,1,3,3,1,2,6,2,1865,115,0,0.0029029478
1,0,35,0,2,1855,2,6,0,5,4,6,3,6,6,5,1,4,3,5,362,972,0,0.00029443594
1,0,14,0,2,6619,6,6,6,1,6,5,4,4,1,0,2,2,6,5,183,215,1,0.99813926
0,1,88,1,2,2560,6,4,2,1,0,2,2,4,0,4,0,5,0,2,586,334,1,0.84594345
1,1,16,0,1,2512,4,3,3,6,6,3,2,5,3,2,2,1,5,4,265,1065,0,0.002833765
1,0,1,0,0,9444,2,5,6,4,6,3,5,5,2,5,0,6,5,1,964,14,0,0.0009428846
0,1,69,1,0,548,1,1,3,5,2,5,3,2,6,2,5,3,3,4,125,1791,0,0.006570593
0,0,96,0,0,7183,0,0,4,5,3,2,5,2,2,5,6,5,2,3,1936,1804,1,0.99757224
0,0,46,0,1,4300,3,4,4,3,3,3,2,3,2,6,1,3,6,4,1415,1249,0,0.10952741
0,0,67,1,1,7439,2,0,3,1,2,4,0,5,2,3,5,3,0,2,1415,973,1,0.93124795
1,0,1,0,1,1994,2,2,2,6,5,6,4,4,4,4,4,1,1,4,479,292,0,0.00025369955
1,1,0,0,2,5189,6,6,5,3,6,6,3,0,6,3,0,0,6,5,1578,1134,1,0.9992085
0,1,60,1,2,3489,0,5,4,6,4,2,3,5,2,2,5,3,2,1,1998,1512,1,0.99892265
1,1,80,1,1,5422,2,2,4,0,3,3,3,4,2,4,2,0,6,3,1907,1558,0,0.009830608
1,1,25,1,1,4651,0,0,3,2,3,0,2,0,6,4,2,2,1,1,64,1009,1,0.51753104
0,0,49,1,0,135,2,1,4,1,6,0,5,5,0,0,4,6,5,4,1278,234,1,0.9998272
1,1,13,1,1,5930,3,5,3,3,0,5,6,6,2,0,6,0,3,1,15,493,0,0.21536447
1,0,78,0,1,2570,0,1,2,2,4,1,0,2,0,3,0,5,5,2,1920,1535,1,0.9997609
0,0,94,0,0,2577,6,5,5,6,3,4,4,2,6,6,0,5,5,0,335,697,1,0.99830306
0,1,96,0,1,6208,4,5,3,2,3,2,1,3,5,0,3,4,6,5,1459,761,0,0.49061075
1,1,21,1,1,4977,3,4,6,5,0,0,0,0,2,6,5,1,2,5,1251,366,0,0.10586967
0,1,57,0,0,4995,1,1,0,6,6,2,2,0,4,5,5,2,4,1,1880,1759,0,8.433755e-05
0,0,42,1,2,7453,1,5,3,6,3,4,6,2,1,4,0,1,0,5,1998,1165,1,0.75962776
1,0,9,0,2,270,0,4,4,5,5,1,6,6,1,6,6,3,3,1,1974,678,1,0.9935195
1,0,32,0,1,9594,4,2,5,1,0,2,5,4,4,2,0,3,6,1,1254,239,0,0.009354091
